municipality,year,income men,income women
Aabenraa,1987,86919.0,62673.0
Aabenraa,1988,90346.0,67664.0
Aabenraa,1989,95542.0,72463.0
Aabenraa,1990,98559.0,75827.0
Aabenraa,1991,104325.0,79897.0
Aabenraa,1992,108199.0,83550.0
Aabenraa,1993,111672.0,86737.0
Aabenraa,1994,122034.0,91960.0
Aabenraa,1995,128486.0,96187.0
Aabenraa,1996,133740.0,99828.0
Aabenraa,1997,137584.0,103081.0
Aabenraa,1998,142655.0,107642.0
Aabenraa,1999,146552.0,111103.0
Aabenraa,2000,152141.0,115269.0
Aabenraa,2001,153567.0,118916.0
Aabenraa,2002,158920.0,124023.0
Aabenraa,2003,159843.0,128447.0
Aabenraa,2004,171955.0,135302.0
Aabenraa,2005,175688.0,139109.0
Aabenraa,2006,183758.0,142667.0
Aabenraa,2007,187102.0,147263.0
Aabenraa,2008,181934.0,150917.0
Aabenraa,2009,178299.0,156147.0
Aabenraa,2010,196487.0,166415.0
Aabenraa,2011,200550.0,168036.0
Aabenraa,2012,205483.0,171017.0
Aabenraa,2013,208408.0,174848.0
Aabenraa,2014,209181.0,178225.0
Aabenraa,2015,216810.0,180337.0
Aabenraa,2016,220887.0,183401.0
Aabenraa,2017,233439.0,187003.0
Aabenraa,2018,234490.0,193055.0
Aabenraa,2019,244129.0,196972.0
Aabenraa,2020,255519.0,204887.0
Aabenraa,2021,267431.0,212840.0
Aabenraa,2022,276723.0,212279.0
Aabenraa,2023,282216.0,218460.0
Aalborg,1987,85120.0,64246.0
Aalborg,1988,88885.0,69145.0
Aalborg,1989,93416.0,74327.0
Aalborg,1990,96542.0,77408.0
Aalborg,1991,101356.0,81646.0
Aalborg,1992,103589.0,84313.0
Aalborg,1993,106740.0,87041.0
Aalborg,1994,114162.0,92786.0
Aalborg,1995,119955.0,95998.0
Aalborg,1996,124388.0,99769.0
Aalborg,1997,129236.0,103552.0
Aalborg,1998,135407.0,108080.0
Aalborg,1999,138764.0,111954.0
Aalborg,2000,145921.0,116135.0
Aalborg,2001,148025.0,120252.0
Aalborg,2002,151951.0,125427.0
Aalborg,2003,155303.0,129797.0
Aalborg,2004,165417.0,136805.0
Aalborg,2005,170890.0,141156.0
Aalborg,2006,177340.0,144637.0
Aalborg,2007,183440.0,149668.0
Aalborg,2008,180336.0,154099.0
Aalborg,2009,182936.0,161024.0
Aalborg,2010,198016.0,171811.0
Aalborg,2011,202401.0,173393.0
Aalborg,2012,206446.0,176957.0
Aalborg,2013,211651.0,179181.0
Aalborg,2014,214205.0,182653.0
Aalborg,2015,219801.0,186335.0
Aalborg,2016,222795.0,188957.0
Aalborg,2017,231397.0,193924.0
Aalborg,2018,236538.0,199439.0
Aalborg,2019,242131.0,204641.0
Aalborg,2020,254418.0,213548.0
Aalborg,2021,266691.0,221768.0
Aalborg,2022,271822.0,221713.0
Aalborg,2023,283682.0,229128.0
Aarhus,1987,87860.0,67710.0
Aarhus,1988,91586.0,72545.0
Aarhus,1989,96467.0,77093.0
Aarhus,1990,98828.0,80189.0
Aarhus,1991,103211.0,83676.0
Aarhus,1992,106196.0,86636.0
Aarhus,1993,109207.0,89413.0
Aarhus,1994,116651.0,95862.0
Aarhus,1995,123493.0,99871.0
Aarhus,1996,128199.0,103317.0
Aarhus,1997,133957.0,106946.0
Aarhus,1998,139603.0,111677.0
Aarhus,1999,143915.0,115727.0
Aarhus,2000,147994.0,119631.0
Aarhus,2001,152515.0,124079.0
Aarhus,2002,157197.0,129608.0
Aarhus,2003,162732.0,134250.0
Aarhus,2004,170500.0,141532.0
Aarhus,2005,182242.0,148040.0
Aarhus,2006,189160.0,152154.0
Aarhus,2007,193563.0,156680.0
Aarhus,2008,185081.0,160727.0
Aarhus,2009,189597.0,166398.0
Aarhus,2010,207943.0,178696.0
Aarhus,2011,211714.0,181710.0
Aarhus,2012,215504.0,185415.0
Aarhus,2013,225246.0,189774.0
Aarhus,2014,228986.0,194714.0
Aarhus,2015,240945.0,200028.0
Aarhus,2016,241417.0,201724.0
Aarhus,2017,251681.0,207136.0
Aarhus,2018,257342.0,212604.0
Aarhus,2019,263340.0,217445.0
Aarhus,2020,275044.0,226745.0
Aarhus,2021,289920.0,236374.0
Aarhus,2022,292760.0,232344.0
Aarhus,2023,304428.0,239140.0
Albertslund,1987,92763.0,74240.0
Albertslund,1988,95258.0,78902.0
Albertslund,1989,98587.0,82721.0
Albertslund,1990,101911.0,85471.0
Albertslund,1991,104564.0,88769.0
Albertslund,1992,107624.0,91648.0
Albertslund,1993,110445.0,94095.0
Albertslund,1994,115988.0,101021.0
Albertslund,1995,121477.0,104368.0
Albertslund,1996,125454.0,107447.0
Albertslund,1997,129695.0,110788.0
Albertslund,1998,136365.0,115569.0
Albertslund,1999,140138.0,120349.0
Albertslund,2000,144505.0,123520.0
Albertslund,2001,149375.0,128798.0
Albertslund,2002,152950.0,133944.0
Albertslund,2003,155540.0,138048.0
Albertslund,2004,163132.0,143559.0
Albertslund,2005,166201.0,147156.0
Albertslund,2006,171789.0,150799.0
Albertslund,2007,176343.0,153790.0
Albertslund,2008,178772.0,159466.0
Albertslund,2009,180793.0,164991.0
Albertslund,2010,191938.0,175938.0
Albertslund,2011,191677.0,174193.0
Albertslund,2012,195344.0,178091.0
Albertslund,2013,196348.0,180046.0
Albertslund,2014,201377.0,184308.0
Albertslund,2015,205867.0,187908.0
Albertslund,2016,210410.0,189346.0
Albertslund,2017,212449.0,192942.0
Albertslund,2018,218087.0,198938.0
Albertslund,2019,221952.0,202286.0
Albertslund,2020,229412.0,212865.0
Albertslund,2021,241185.0,220805.0
Albertslund,2022,244367.0,220215.0
Albertslund,2023,255327.0,227508.0
Allerød,1987,114658.0,76827.0
Allerød,1988,117340.0,82876.0
Allerød,1989,122485.0,87902.0
Allerød,1990,129189.0,92723.0
Allerød,1991,134223.0,98393.0
Allerød,1992,137124.0,102122.0
Allerød,1993,142949.0,104672.0
Allerød,1994,152879.0,112320.0
Allerød,1995,160826.0,117545.0
Allerød,1996,166483.0,122718.0
Allerød,1997,179925.0,127937.0
Allerød,1998,189944.0,134467.0
Allerød,1999,193864.0,139740.0
Allerød,2000,202748.0,145962.0
Allerød,2001,208556.0,153772.0
Allerød,2002,208644.0,161440.0
Allerød,2003,222775.0,169695.0
Allerød,2004,233899.0,181264.0
Allerød,2005,245147.0,191797.0
Allerød,2006,256582.0,191915.0
Allerød,2007,260052.0,198165.0
Allerød,2008,248395.0,197772.0
Allerød,2009,246854.0,203850.0
Allerød,2010,284884.0,220550.0
Allerød,2011,291316.0,233787.0
Allerød,2012,296810.0,238139.0
Allerød,2013,307694.0,240827.0
Allerød,2014,317388.0,246458.0
Allerød,2015,328317.0,250980.0
Allerød,2016,331531.0,256832.0
Allerød,2017,340890.0,263019.0
Allerød,2018,344109.0,269994.0
Allerød,2019,361178.0,280868.0
Allerød,2020,366709.0,290201.0
Allerød,2021,389346.0,304379.0
Allerød,2022,384554.0,308977.0
Allerød,2023,397765.0,310136.0
Assens,1987,80502.0,62749.0
Assens,1988,84784.0,67560.0
Assens,1989,89527.0,72506.0
Assens,1990,93474.0,75719.0
Assens,1991,99427.0,79818.0
Assens,1992,101564.0,82459.0
Assens,1993,103700.0,85780.0
Assens,1994,113928.0,91274.0
Assens,1995,118831.0,95301.0
Assens,1996,122965.0,98808.0
Assens,1997,128710.0,102501.0
Assens,1998,134255.0,107199.0
Assens,1999,136075.0,111345.0
Assens,2000,143459.0,115645.0
Assens,2001,146560.0,119990.0
Assens,2002,150048.0,125283.0
Assens,2003,154827.0,129310.0
Assens,2004,163952.0,136246.0
Assens,2005,168182.0,139302.0
Assens,2006,178803.0,143290.0
Assens,2007,181558.0,147244.0
Assens,2008,170634.0,151664.0
Assens,2009,177761.0,159163.0
Assens,2010,193928.0,170073.0
Assens,2011,197803.0,171536.0
Assens,2012,203308.0,175096.0
Assens,2013,207472.0,177798.0
Assens,2014,209282.0,180338.0
Assens,2015,216527.0,182901.0
Assens,2016,220214.0,185414.0
Assens,2017,228759.0,188875.0
Assens,2018,230629.0,194344.0
Assens,2019,243366.0,199802.0
Assens,2020,251695.0,209214.0
Assens,2021,261684.0,218007.0
Assens,2022,265438.0,215972.0
Assens,2023,277688.0,221454.0
Ballerup,1987,99205.0,74013.0
Ballerup,1988,100893.0,77750.0
Ballerup,1989,105274.0,81955.0
Ballerup,1990,108072.0,85268.0
Ballerup,1991,111435.0,88322.0
Ballerup,1992,114152.0,91616.0
Ballerup,1993,117725.0,94625.0
Ballerup,1994,125215.0,101111.0
Ballerup,1995,130445.0,105158.0
Ballerup,1996,134729.0,109302.0
Ballerup,1997,139615.0,113005.0
Ballerup,1998,147544.0,118493.0
Ballerup,1999,152129.0,122444.0
Ballerup,2000,159863.0,127236.0
Ballerup,2001,162267.0,133095.0
Ballerup,2002,169634.0,139499.0
Ballerup,2003,172480.0,144417.0
Ballerup,2004,180471.0,151823.0
Ballerup,2005,186570.0,156865.0
Ballerup,2006,192567.0,161077.0
Ballerup,2007,196130.0,164775.0
Ballerup,2008,197309.0,169419.0
Ballerup,2009,194954.0,172505.0
Ballerup,2010,211021.0,184634.0
Ballerup,2011,216796.0,189008.0
Ballerup,2012,220765.0,193092.0
Ballerup,2013,224269.0,197543.0
Ballerup,2014,238125.0,202670.0
Ballerup,2015,240415.0,207343.0
Ballerup,2016,241353.0,210216.0
Ballerup,2017,247198.0,214678.0
Ballerup,2018,253923.0,219510.0
Ballerup,2019,260767.0,225495.0
Ballerup,2020,271136.0,235887.0
Ballerup,2021,283658.0,244237.0
Ballerup,2022,287411.0,243350.0
Ballerup,2023,301364.0,255056.0
Billund,1987,87733.0,66329.0
Billund,1988,96831.0,71257.0
Billund,1989,96832.0,76536.0
Billund,1990,99664.0,80257.0
Billund,1991,104866.0,84963.0
Billund,1992,109886.0,88326.0
Billund,1993,119024.0,91099.0
Billund,1994,126477.0,96883.0
Billund,1995,129697.0,103131.0
Billund,1996,133779.0,105969.0
Billund,1997,136661.0,110869.0
Billund,1998,144721.0,115159.0
Billund,1999,159353.0,118347.0
Billund,2000,151051.0,119930.0
Billund,2001,158111.0,124944.0
Billund,2002,162115.0,129445.0
Billund,2003,165622.0,133262.0
Billund,2004,176900.0,138934.0
Billund,2005,181067.0,142634.0
Billund,2006,187985.0,147701.0
Billund,2007,198430.0,150879.0
Billund,2008,186999.0,155326.0
Billund,2009,185121.0,161576.0
Billund,2010,209113.0,172608.0
Billund,2011,215063.0,175271.0
Billund,2012,223462.0,179909.0
Billund,2013,233000.0,182807.0
Billund,2014,233300.0,186911.0
Billund,2015,236734.0,187455.0
Billund,2016,239577.0,191966.0
Billund,2017,257244.0,197691.0
Billund,2018,260305.0,202831.0
Billund,2019,269107.0,208809.0
Billund,2020,281181.0,215161.0
Billund,2021,296708.0,224333.0
Billund,2022,303216.0,226574.0
Billund,2023,562096.0,231552.0
Bornholm,1987,81102.0,62214.0
Bornholm,1988,83980.0,66761.0
Bornholm,1989,86658.0,71042.0
Bornholm,1990,89801.0,75126.0
Bornholm,1991,96663.0,79276.0
Bornholm,1992,97387.0,82520.0
Bornholm,1993,101393.0,85134.0
Bornholm,1994,109136.0,89792.0
Bornholm,1995,113552.0,93174.0
Bornholm,1996,115333.0,95606.0
Bornholm,1997,119052.0,98980.0
Bornholm,1998,123471.0,103612.0
Bornholm,1999,125813.0,106981.0
Bornholm,2000,130988.0,110534.0
Bornholm,2001,135805.0,114828.0
Bornholm,2002,139839.0,119581.0
Bornholm,2003,143142.0,123111.0
Bornholm,2004,152045.0,130197.0
Bornholm,2005,157171.0,134815.0
Bornholm,2006,164187.0,138237.0
Bornholm,2007,164538.0,141394.0
Bornholm,2008,164659.0,146265.0
Bornholm,2009,167374.0,153043.0
Bornholm,2010,184136.0,163694.0
Bornholm,2011,185332.0,164318.0
Bornholm,2012,191056.0,167522.0
Bornholm,2013,192657.0,170889.0
Bornholm,2014,196355.0,174072.0
Bornholm,2015,202212.0,177140.0
Bornholm,2016,207993.0,179124.0
Bornholm,2017,213628.0,185625.0
Bornholm,2018,217839.0,188627.0
Bornholm,2019,229343.0,193806.0
Bornholm,2020,234671.0,203425.0
Bornholm,2021,243319.0,210328.0
Bornholm,2022,243753.0,209172.0
Bornholm,2023,255641.0,217414.0
Brøndby,1987,94551.0,73295.0
Brøndby,1988,97001.0,77474.0
Brøndby,1989,101023.0,81952.0
Brøndby,1990,103899.0,85001.0
Brøndby,1991,107063.0,88258.0
Brøndby,1992,109746.0,90857.0
Brøndby,1993,111637.0,92196.0
Brøndby,1994,117618.0,98030.0
Brøndby,1995,120292.0,100526.0
Brøndby,1996,123646.0,103968.0
Brøndby,1997,128984.0,107472.0
Brøndby,1998,135477.0,112633.0
Brøndby,1999,138079.0,115805.0
Brøndby,2000,145011.0,120370.0
Brøndby,2001,149071.0,125796.0
Brøndby,2002,154275.0,131081.0
Brøndby,2003,157951.0,135725.0
Brøndby,2004,165582.0,141888.0
Brøndby,2005,170931.0,146472.0
Brøndby,2006,176396.0,150404.0
Brøndby,2007,178382.0,153647.0
Brøndby,2008,183423.0,158183.0
Brøndby,2009,181857.0,161973.0
Brøndby,2010,193721.0,171648.0
Brøndby,2011,198438.0,173614.0
Brøndby,2012,199660.0,176283.0
Brøndby,2013,202161.0,179611.0
Brøndby,2014,205427.0,182802.0
Brøndby,2015,208499.0,186201.0
Brøndby,2016,215089.0,188596.0
Brøndby,2017,218940.0,192189.0
Brøndby,2018,225542.0,197323.0
Brøndby,2019,228973.0,202181.0
Brøndby,2020,238307.0,211586.0
Brøndby,2021,247847.0,217213.0
Brøndby,2022,251524.0,216836.0
Brøndby,2023,262873.0,221860.0
Brønderslev,1987,77360.0,62266.0
Brønderslev,1988,79596.0,66736.0
Brønderslev,1989,85887.0,71881.0
Brønderslev,1990,89546.0,75424.0
Brønderslev,1991,94563.0,79859.0
Brønderslev,1992,97574.0,82615.0
Brønderslev,1993,99965.0,85787.0
Brønderslev,1994,108386.0,90980.0
Brønderslev,1995,113995.0,94355.0
Brønderslev,1996,119259.0,97932.0
Brønderslev,1997,125325.0,101155.0
Brønderslev,1998,127293.0,105373.0
Brønderslev,1999,130034.0,109162.0
Brønderslev,2000,139848.0,113103.0
Brønderslev,2001,144662.0,116885.0
Brønderslev,2002,144495.0,122596.0
Brønderslev,2003,145548.0,126396.0
Brønderslev,2004,158501.0,133567.0
Brønderslev,2005,166223.0,137534.0
Brønderslev,2006,175867.0,142299.0
Brønderslev,2007,175805.0,145374.0
Brønderslev,2008,155188.0,150261.0
Brønderslev,2009,165656.0,157457.0
Brønderslev,2010,184264.0,168134.0
Brønderslev,2011,190720.0,171008.0
Brønderslev,2012,201528.0,174490.0
Brønderslev,2013,210539.0,176334.0
Brønderslev,2014,209516.0,180944.0
Brønderslev,2015,212339.0,183661.0
Brønderslev,2016,226890.0,185651.0
Brønderslev,2017,227897.0,189462.0
Brønderslev,2018,228188.0,194866.0
Brønderslev,2019,243992.0,198643.0
Brønderslev,2020,254501.0,210069.0
Brønderslev,2021,270082.0,217084.0
Brønderslev,2022,272450.0,216276.0
Brønderslev,2023,279498.0,221202.0
Copenhagen,1987,82853.0,68867.0
Copenhagen,1988,86444.0,73362.0
Copenhagen,1989,89448.0,77181.0
Copenhagen,1990,91778.0,79866.0
Copenhagen,1991,93816.0,81836.0
Copenhagen,1992,96020.0,84504.0
Copenhagen,1993,98147.0,86962.0
Copenhagen,1994,103662.0,92676.0
Copenhagen,1995,107428.0,96600.0
Copenhagen,1996,112297.0,100491.0
Copenhagen,1997,115863.0,103531.0
Copenhagen,1998,122954.0,108588.0
Copenhagen,1999,127924.0,112835.0
Copenhagen,2000,134391.0,118222.0
Copenhagen,2001,139412.0,122939.0
Copenhagen,2002,146286.0,128793.0
Copenhagen,2003,150021.0,133633.0
Copenhagen,2004,157548.0,140792.0
Copenhagen,2005,164097.0,146369.0
Copenhagen,2006,172330.0,151536.0
Copenhagen,2007,175253.0,154658.0
Copenhagen,2008,176728.0,158650.0
Copenhagen,2009,180420.0,163784.0
Copenhagen,2010,195201.0,173751.0
Copenhagen,2011,200535.0,178232.0
Copenhagen,2012,204575.0,181849.0
Copenhagen,2013,210703.0,186030.0
Copenhagen,2014,217323.0,191206.0
Copenhagen,2015,224907.0,195669.0
Copenhagen,2016,231223.0,199853.0
Copenhagen,2017,237576.0,204958.0
Copenhagen,2018,245644.0,211694.0
Copenhagen,2019,255625.0,218582.0
Copenhagen,2020,267750.0,228764.0
Copenhagen,2021,286255.0,241005.0
Copenhagen,2022,286021.0,241521.0
Copenhagen,2023,303716.0,253866.0
Dragør,1987,118219.0,78228.0
Dragør,1988,116973.0,83219.0
Dragør,1989,124326.0,88556.0
Dragør,1990,127220.0,92239.0
Dragør,1991,133476.0,97478.0
Dragør,1992,134103.0,101400.0
Dragør,1993,140945.0,104594.0
Dragør,1994,148359.0,112914.0
Dragør,1995,158689.0,116639.0
Dragør,1996,170072.0,121818.0
Dragør,1997,176584.0,127066.0
Dragør,1998,185943.0,133108.0
Dragør,1999,192608.0,138309.0
Dragør,2000,196010.0,144502.0
Dragør,2001,203989.0,150344.0
Dragør,2002,212273.0,157225.0
Dragør,2003,220618.0,166228.0
Dragør,2004,230291.0,175169.0
Dragør,2005,238233.0,182404.0
Dragør,2006,247035.0,187512.0
Dragør,2007,251763.0,193850.0
Dragør,2008,244438.0,197473.0
Dragør,2009,241690.0,194593.0
Dragør,2010,273611.0,214785.0
Dragør,2011,295522.0,230908.0
Dragør,2012,298799.0,232934.0
Dragør,2013,305087.0,238018.0
Dragør,2014,314767.0,247299.0
Dragør,2015,329729.0,251897.0
Dragør,2016,334134.0,260159.0
Dragør,2017,347626.0,263190.0
Dragør,2018,356895.0,269893.0
Dragør,2019,363366.0,283680.0
Dragør,2020,371014.0,295765.0
Dragør,2021,397684.0,307249.0
Dragør,2022,398333.0,307988.0
Dragør,2023,426387.0,314082.0
Egedal,1987,106242.0,75784.0
Egedal,1988,109523.0,81626.0
Egedal,1989,113555.0,86229.0
Egedal,1990,118945.0,89726.0
Egedal,1991,125350.0,95062.0
Egedal,1992,126896.0,98306.0
Egedal,1993,130848.0,101855.0
Egedal,1994,141604.0,109051.0
Egedal,1995,148770.0,114692.0
Egedal,1996,155362.0,119352.0
Egedal,1997,163965.0,124490.0
Egedal,1998,171941.0,131057.0
Egedal,1999,176352.0,136192.0
Egedal,2000,183963.0,141179.0
Egedal,2001,194127.0,147566.0
Egedal,2002,198438.0,154730.0
Egedal,2003,202112.0,160912.0
Egedal,2004,213097.0,169401.0
Egedal,2005,221869.0,176169.0
Egedal,2006,228088.0,180250.0
Egedal,2007,234213.0,182809.0
Egedal,2008,231962.0,186276.0
Egedal,2009,225045.0,188864.0
Egedal,2010,251932.0,206550.0
Egedal,2011,256147.0,209679.0
Egedal,2012,259415.0,215330.0
Egedal,2013,269327.0,221382.0
Egedal,2014,272010.0,226361.0
Egedal,2015,280660.0,232523.0
Egedal,2016,284094.0,234439.0
Egedal,2017,290979.0,245488.0
Egedal,2018,295873.0,254408.0
Egedal,2019,303319.0,252593.0
Egedal,2020,316211.0,265724.0
Egedal,2021,330706.0,283978.0
Egedal,2022,330065.0,270300.0
Egedal,2023,351207.0,281182.0
Esbjerg,1987,90144.0,64047.0
Esbjerg,1988,94494.0,69090.0
Esbjerg,1989,98458.0,73609.0
Esbjerg,1990,101397.0,77241.0
Esbjerg,1991,108392.0,81420.0
Esbjerg,1992,109624.0,84181.0
Esbjerg,1993,113732.0,87148.0
Esbjerg,1994,121444.0,92802.0
Esbjerg,1995,127018.0,96751.0
Esbjerg,1996,131548.0,100257.0
Esbjerg,1997,139025.0,104025.0
Esbjerg,1998,143394.0,109121.0
Esbjerg,1999,145140.0,112501.0
Esbjerg,2000,151525.0,115951.0
Esbjerg,2001,153535.0,120497.0
Esbjerg,2002,159035.0,125702.0
Esbjerg,2003,162761.0,129952.0
Esbjerg,2004,173604.0,137027.0
Esbjerg,2005,178192.0,141455.0
Esbjerg,2006,187759.0,145792.0
Esbjerg,2007,192619.0,148340.0
Esbjerg,2008,190620.0,153645.0
Esbjerg,2009,191159.0,160473.0
Esbjerg,2010,208309.0,171081.0
Esbjerg,2011,213416.0,172405.0
Esbjerg,2012,220389.0,176116.0
Esbjerg,2013,226370.0,179993.0
Esbjerg,2014,231553.0,183376.0
Esbjerg,2015,235159.0,185684.0
Esbjerg,2016,236866.0,189779.0
Esbjerg,2017,244866.0,194164.0
Esbjerg,2018,249551.0,199937.0
Esbjerg,2019,259142.0,204354.0
Esbjerg,2020,265554.0,215453.0
Esbjerg,2021,283877.0,222940.0
Esbjerg,2022,286168.0,222475.0
Esbjerg,2023,299111.0,229350.0
Faaborg-Midtfyn,1987,80994.0,63285.0
Faaborg-Midtfyn,1988,86039.0,67910.0
Faaborg-Midtfyn,1989,90000.0,72581.0
Faaborg-Midtfyn,1990,94440.0,76175.0
Faaborg-Midtfyn,1991,100328.0,79981.0
Faaborg-Midtfyn,1992,103746.0,83465.0
Faaborg-Midtfyn,1993,106393.0,86599.0
Faaborg-Midtfyn,1994,115462.0,91759.0
Faaborg-Midtfyn,1995,120434.0,95580.0
Faaborg-Midtfyn,1996,123862.0,99381.0
Faaborg-Midtfyn,1997,129081.0,102323.0
Faaborg-Midtfyn,1998,133520.0,106806.0
Faaborg-Midtfyn,1999,135490.0,111020.0
Faaborg-Midtfyn,2000,142358.0,114799.0
Faaborg-Midtfyn,2001,145413.0,119702.0
Faaborg-Midtfyn,2002,146721.0,124757.0
Faaborg-Midtfyn,2003,151305.0,128778.0
Faaborg-Midtfyn,2004,161163.0,135467.0
Faaborg-Midtfyn,2005,164848.0,138935.0
Faaborg-Midtfyn,2006,173865.0,143968.0
Faaborg-Midtfyn,2007,176910.0,147995.0
Faaborg-Midtfyn,2008,173386.0,152620.0
Faaborg-Midtfyn,2009,175216.0,158371.0
Faaborg-Midtfyn,2010,189692.0,169116.0
Faaborg-Midtfyn,2011,195953.0,171637.0
Faaborg-Midtfyn,2012,203013.0,175244.0
Faaborg-Midtfyn,2013,208002.0,177810.0
Faaborg-Midtfyn,2014,212619.0,182270.0
Faaborg-Midtfyn,2015,215672.0,186823.0
Faaborg-Midtfyn,2016,217163.0,183579.0
Faaborg-Midtfyn,2017,226837.0,191964.0
Faaborg-Midtfyn,2018,232389.0,197610.0
Faaborg-Midtfyn,2019,240458.0,201073.0
Faaborg-Midtfyn,2020,251389.0,210285.0
Faaborg-Midtfyn,2021,261548.0,217455.0
Faaborg-Midtfyn,2022,267843.0,218229.0
Faaborg-Midtfyn,2023,276021.0,223531.0
Fanø,1987,98341.0,60678.0
Fanø,1988,103968.0,66486.0
Fanø,1989,108377.0,73294.0
Fanø,1990,112239.0,76664.0
Fanø,1991,120317.0,80764.0
Fanø,1992,123642.0,84244.0
Fanø,1993,126855.0,87172.0
Fanø,1994,136656.0,94691.0
Fanø,1995,144734.0,99468.0
Fanø,1996,149070.0,104692.0
Fanø,1997,152592.0,108987.0
Fanø,1998,162922.0,115534.0
Fanø,1999,165258.0,119484.0
Fanø,2000,175034.0,120454.0
Fanø,2001,174780.0,125940.0
Fanø,2002,187695.0,131483.0
Fanø,2003,188866.0,138345.0
Fanø,2004,196615.0,143829.0
Fanø,2005,203336.0,147326.0
Fanø,2006,211217.0,151329.0
Fanø,2007,221644.0,163543.0
Fanø,2008,219624.0,159934.0
Fanø,2009,227062.0,169232.0
Fanø,2010,239603.0,182065.0
Fanø,2011,247064.0,185621.0
Fanø,2012,251977.0,190345.0
Fanø,2013,258995.0,195311.0
Fanø,2014,263571.0,199252.0
Fanø,2015,265895.0,202756.0
Fanø,2016,265669.0,204032.0
Fanø,2017,272225.0,211060.0
Fanø,2018,276289.0,214006.0
Fanø,2019,279395.0,215834.0
Fanø,2020,286752.0,232754.0
Fanø,2021,308776.0,240339.0
Fanø,2022,302191.0,234576.0
Fanø,2023,312813.0,236589.0
Favrskov,1987,85950.0,65686.0
Favrskov,1988,89501.0,70551.0
Favrskov,1989,97165.0,75305.0
Favrskov,1990,99031.0,78708.0
Favrskov,1991,105704.0,82952.0
Favrskov,1992,108683.0,86331.0
Favrskov,1993,111302.0,89624.0
Favrskov,1994,123801.0,95401.0
Favrskov,1995,128181.0,99058.0
Favrskov,1996,133207.0,104063.0
Favrskov,1997,138799.0,107206.0
Favrskov,1998,144566.0,112802.0
Favrskov,1999,149509.0,117157.0
Favrskov,2000,154922.0,121732.0
Favrskov,2001,161121.0,126659.0
Favrskov,2002,165640.0,132392.0
Favrskov,2003,168659.0,137234.0
Favrskov,2004,179436.0,145173.0
Favrskov,2005,185201.0,150004.0
Favrskov,2006,194273.0,156151.0
Favrskov,2007,200081.0,158864.0
Favrskov,2008,197026.0,162814.0
Favrskov,2009,195842.0,171279.0
Favrskov,2010,217005.0,184263.0
Favrskov,2011,222660.0,186157.0
Favrskov,2012,229926.0,190547.0
Favrskov,2013,238028.0,194568.0
Favrskov,2014,241724.0,199191.0
Favrskov,2015,246787.0,202149.0
Favrskov,2016,253245.0,206045.0
Favrskov,2017,261711.0,213347.0
Favrskov,2018,267091.0,220121.0
Favrskov,2019,278721.0,222343.0
Favrskov,2020,293544.0,234326.0
Favrskov,2021,309889.0,242111.0
Favrskov,2022,311379.0,240780.0
Favrskov,2023,320515.0,245423.0
Faxe,1987,88217.0,64866.0
Faxe,1988,91152.0,69910.0
Faxe,1989,96852.0,75025.0
Faxe,1990,101497.0,78877.0
Faxe,1991,104757.0,82926.0
Faxe,1992,107114.0,86121.0
Faxe,1993,110624.0,88944.0
Faxe,1994,118842.0,94583.0
Faxe,1995,124054.0,98640.0
Faxe,1996,128772.0,102310.0
Faxe,1997,133460.0,105176.0
Faxe,1998,140843.0,109844.0
Faxe,1999,143673.0,114601.0
Faxe,2000,147564.0,118374.0
Faxe,2001,155015.0,124208.0
Faxe,2002,159433.0,130134.0
Faxe,2003,162873.0,134766.0
Faxe,2004,172919.0,142055.0
Faxe,2005,179435.0,145641.0
Faxe,2006,185026.0,150275.0
Faxe,2007,193989.0,153907.0
Faxe,2008,188471.0,158657.0
Faxe,2009,187366.0,164959.0
Faxe,2010,203184.0,177914.0
Faxe,2011,205560.0,176793.0
Faxe,2012,212824.0,180665.0
Faxe,2013,215901.0,183536.0
Faxe,2014,220628.0,186890.0
Faxe,2015,224225.0,190017.0
Faxe,2016,229129.0,192116.0
Faxe,2017,235439.0,196399.0
Faxe,2018,242345.0,201571.0
Faxe,2019,249043.0,206954.0
Faxe,2020,263281.0,217901.0
Faxe,2021,271151.0,225745.0
Faxe,2022,277415.0,223965.0
Faxe,2023,283509.0,233091.0
Fredensborg,1987,104591.0,75631.0
Fredensborg,1988,108943.0,81065.0
Fredensborg,1989,113650.0,86384.0
Fredensborg,1990,120012.0,89776.0
Fredensborg,1991,123834.0,94799.0
Fredensborg,1992,125640.0,98343.0
Fredensborg,1993,129013.0,101669.0
Fredensborg,1994,140021.0,106501.0
Fredensborg,1995,147528.0,112819.0
Fredensborg,1996,154674.0,117340.0
Fredensborg,1997,186002.0,122912.0
Fredensborg,1998,172424.0,129368.0
Fredensborg,1999,180605.0,133012.0
Fredensborg,2000,192698.0,137918.0
Fredensborg,2001,194339.0,144738.0
Fredensborg,2002,204090.0,152415.0
Fredensborg,2003,208677.0,158015.0
Fredensborg,2004,219009.0,165786.0
Fredensborg,2005,234235.0,172637.0
Fredensborg,2006,240378.0,179000.0
Fredensborg,2007,245068.0,184729.0
Fredensborg,2008,237719.0,185477.0
Fredensborg,2009,232437.0,186703.0
Fredensborg,2010,263599.0,203204.0
Fredensborg,2011,264983.0,208409.0
Fredensborg,2012,272849.0,213583.0
Fredensborg,2013,283400.0,220249.0
